Case_ID,Dice_ET,Dice_TC,Dice_WT
BRATS_140,0.9050688489060777,0.9456553198120978,0.9539864392639293
BRATS_286,0.0,0.6337392433836662,0.9101307189542484
BRATS_009,0.706046083841611,0.8234931084139065,0.8933756674844855
BRATS_120,0.8960740114586269,0.9698795180722891,0.9527268750683476
BRATS_176,0.6378549421267383,0.8953617699221451,0.9583009126721965
BRATS_260,0.8017319374434535,0.7752923705216261,0.863559224978917
BRATS_192,0.930563954252662,0.9681721317110057,0.9507453628191025
BRATS_136,0.8677500766563672,0.9145175081028415,0.8827804711070778
BRATS_167,0.8319284107482757,0.8861018171618616,0.9232908217958796
BRATS_163,0.870854206253239,0.9426492785555373,0.9702351619325462
BRATS_019,0.8027747551686616,0.9189021071456341,0.9046740614743298
BRATS_168,0.8754450382158061,0.9350275809703875,0.9228734294869712
BRATS_247,0.9290346028041853,0.9535204616677194,0.9319358863614551
BRATS_202,0.9000620732464308,0.9270184537729514,0.9576310837085018
BRATS_225,0.8375345214576071,0.9415691358889902,0.9611010739496523
BRATS_186,0.9418391804290005,0.9574354744475375,0.9306389751920422
BRATS_110,0.8919782077775691,0.8916247615744755,0.794973045359338
BRATS_131,0.8938728024819028,0.8675876968559896,0.9286076107201584
BRATS_151,0.9408467926835482,0.9697301500400689,0.9603188581642171
BRATS_174,0.9319809546673068,0.9509975373853456,0.9745594199400842
BRATS_334,0.8935875536678823,0.8785658204658466,0.9623885675399796
BRATS_245,0.8098703956864751,0.9071258199165176,0.9280985589028852
BRATS_039,0.8788906244047392,0.9357927786499215,0.9175597241680464
BRATS_316,0.7229404309252218,0.6853087665614115,0.8990355062818126
BRATS_208,0.8687949270276157,0.9289452897186603,0.9577001903976522
BRATS_112,0.9608324417311767,0.9821336590678302,0.9708710292506796
BRATS_256,0.8170940626728971,0.926931873061741,0.9396888010993788
BRATS_199,0.8908817218076418,0.9253332958712052,0.9527265066304615
BRATS_259,0.8437341648801403,0.3205957467121751,0.9652352415322981
BRATS_029,0.8735910572892408,0.9386105497874713,0.9346981652945057
BRATS_011,0.7746997816593887,0.9181757845832939,0.9187328423896466
BRATS_002,0.8551841010630103,0.9603426395939086,0.9044448966539725
BRATS_187,0.885534713290786,0.9537627464000801,0.9606557727681054
BRATS_096,0.9008002553521351,0.9443497182572547,0.9711365999969855
BRATS_036,0.7991920909960668,0.8756342918187483,0.8845324197436873
BRATS_262,0.0,0.4993901866966882,0.8898587491668996
BRATS_185,0.8985687616677038,0.9447934822260954,0.9434889717071602
BRATS_085,0.7225532774467226,0.8810061270557884,0.9000264959767951
BRATS_283,0.8009990917347866,0.6500356841627197,0.9444520038936979
BRATS_270,0.9745234483213508,0.983561144523419,0.9690506178302754
BRATS_035,0.7960852766391433,0.8446353500274173,0.8721375205005163
BRATS_196,0.942733982271454,0.9539754506247926,0.937874990270102
BRATS_357,0.8638992978498927,0.9299718746178617,0.9312973258534376
BRATS_172,0.9405862160021125,0.9572298141653566,0.9558934655512985
BRATS_021,0.7807472047995637,0.9111572111481916,0.8126943253571477
BRATS_087,0.0,0.0,0.0079515475792368
BRATS_235,0.9194442263913964,0.966331725558439,0.9659206626355328
BRATS_073,0.8476585655008891,0.9548673628616012,0.9219514435996968
BRATS_189,0.953745108999441,0.9601371469818641,0.9529301928565712
BRATS_137,0.8743441795546029,0.9432223095839537,0.9413022032226241
BRATS_107,0.9641172417448455,0.9629085926795851,0.9511580775911986
BRATS_317,0.8887674227931128,0.748153758757811,0.9476924545411158
BRATS_040,0.8798257697032873,0.9514907915443834,0.937377556996382
BRATS_193,0.8733889031689495,0.9499191312384473,0.9346494855832717
BRATS_077,0.8884391291015026,0.950826657576274,0.9355865204071548
BRATS_103,0.9133331443313583,0.9650191021967526,0.9328131926589237
BRATS_157,0.944659414470322,0.9553862451108214,0.9387183758063729
BRATS_095,0.8782467532467533,0.9267657938213665,0.9732492970408768
BRATS_217,0.9313532878770369,0.928,0.9198252450112174
BRATS_081,0.8254680763097277,0.9367067137809187,0.9337882470243659
BRATS_214,0.9210155644763716,0.9379662407511509,0.9693113906785592
BRATS_062,0.9055678194751042,0.9664705768148019,0.948153797005266
BRATS_322,0.4830917874396135,0.9014817012513308,0.9713655016272817
BRATS_082,0.8160075775515037,0.9070227497527201,0.7907256571640133
BRATS_113,0.814035889815979,0.6347146124793872,0.9623787946917551
BRATS_052,0.8675181801230655,0.9433697870655253,0.9165971041376823
BRATS_369,0.9567457911672806,0.9519082977112663,0.9618319939894288
BRATS_089,0.9586850785486666,0.9612833989158251,0.8498966637142014
