Case_ID,HD95_WT,HD95_TC,HD95_ET
BRATS_300,3.0,10.198039027185569,3.6599937199879515
BRATS_301,5.0990195135927845,10.63014581273465,14.45683229480096
BRATS_302,4.242640687119285,4.123105625617661,14.177446878757825
BRATS_303,8.48528137423857,16.401219466856727,15.04983443527075
BRATS_304,2.23606797749979,5.196152422706632,373.13
BRATS_305,3.0,4.0,373.13
BRATS_306,6.4031242374328485,21.817412192772462,373.13
BRATS_307,8.06225774829855,4.58257569495584,20.826649082060076
BRATS_308,5.385164807134504,12.0,9.219544457292887
BRATS_309,4.358898943540674,7.483314773547883,18.002775637731993
BRATS_310,3.3166247903554,6.48074069840786,373.13
BRATS_311,5.0,6.324555320336759,1.0
BRATS_312,4.123105625617661,12.083045973594572,373.13
BRATS_313,3.0,5.0,29.38024894000177
BRATS_314,8.37846837623058,7.368696060129299,1.4142135623730951
BRATS_315,1.0,2.449489742783178,1.4142135623730951
BRATS_316,5.0990195135927845,12.206555615733702,15.264337522473747
BRATS_317,1.4142135623730951,2.8284271247461903,1.4142135623730951
BRATS_318,3.0,5.385164807134504,26.60826939130014
BRATS_319,2.23606797749979,4.123105625617661,373.13
BRATS_320,14.594519519326424,2.0,2.0
BRATS_321,2.23606797749979,5.0,0.0
BRATS_322,1.7320508075688772,3.0,30.236566417873547
BRATS_323,4.123105625617661,7.681145747868608,33.902064104151
BRATS_324,2.23606797749979,20.808652046684813,0.0
BRATS_325,18.05547008526779,7.0,23.271224414156805
BRATS_326,5.477225575051661,15.066519173319364,15.586851864019097
BRATS_327,2.0,5.744562646538029,4.123105625617661
BRATS_328,6.4031242374328485,15.165750888103101,50.6458290484024
BRATS_329,3.0,17.74823934929885,373.13
BRATS_330,1.7320508075688772,3.1622776601683795,373.13
BRATS_331,4.123105625617661,9.638437823651762,2.23606797749979
BRATS_332,1.4142135623730951,22.116734272548374,1.7320508075688772
BRATS_333,2.23606797749979,15.0,11.575836902790225
BRATS_334,2.0,3.4641016151377544,3.4641016151377544
BRATS_335,4.58257569495584,7.211102550927978,373.13
BRATS_336,1.0,1.0,1.0
BRATS_337,1.0,1.0,1.0
BRATS_338,2.0,1.4142135623730951,1.0
BRATS_339,2.8284271247461903,2.0,1.0
BRATS_340,2.0,2.23606797749979,1.0
BRATS_341,3.3166247903554,1.0,1.0
BRATS_342,3.1622776601683795,4.242640687119285,1.4142135623730951
BRATS_343,3.0,2.23606797749979,1.0
BRATS_344,3.0,6.708203932499369,13.538787125194036
BRATS_345,6.6332495807108,10.63014581273465,8.366600265340756
BRATS_346,1.0,1.0,1.0
BRATS_347,1.0,1.0,1.0
BRATS_348,1.0,3.605551275463989,2.23606797749979
BRATS_349,2.23606797749979,2.23606797749979,1.7320508075688772
BRATS_350,1.0,1.0,1.0
BRATS_351,1.0,1.0,1.0
BRATS_352,4.387208196405401,1.4142135623730951,1.4142135623730951
BRATS_353,1.0,1.7320508075688772,1.0
BRATS_355,1.4142135623730951,1.0,1.0
BRATS_356,2.449489742783178,2.23606797749979,1.4142135623730951
BRATS_357,2.23606797749979,4.0,3.7416573867739413
BRATS_358,1.0,3.0,1.0
BRATS_359,1.0,1.0,1.0
BRATS_360,6.48074069840786,2.449489742783178,1.4142135623730951
BRATS_362,2.0,1.7320508075688772,1.0
BRATS_363,1.0,1.0,1.0
BRATS_364,1.4142135623730951,2.23606797749979,1.4142135623730951
BRATS_365,1.4142135623730951,1.0,1.0
BRATS_369,1.4142135623730951,6.0,1.4142135623730951
BRATS_367,1.4142135623730951,2.8284271247461903,1.7320508075688772
BRATS_368,1.4142135623730951,1.4142135623730951,1.0
BRATS_366,1.7320508075688772,1.6843752207896254,1.0
BRATS_361,3.4641016151377544,26.70205984563738,32.54228019054596
